as_of,revenue,eps,available_at
2024-06-30 00:00:00+00:00,184546000.0,0.01,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,199119000.0,-0.06,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,307124000.0,-0.62,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,354588000.0,-0.24,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,390633000.0,0.0,2025-08-14 00:00:00+00:00
