as_of,revenue,available_at
2024-06-30 00:00:00+00:00,13462000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,25094000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,34543000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,29129000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,42683000.0,2025-08-14 00:00:00+00:00
