as_of,eps,revenue,available_at
2024-06-30 00:00:00+00:00,0.75,28147000.0,2024-08-14 00:00:00+00:00
2024-09-30 00:00:00+00:00,0.49,19019000.0,2024-11-14 00:00:00+00:00
2024-12-31 00:00:00+00:00,0.52,21485000.0,2025-02-14 00:00:00+00:00
2025-03-31 00:00:00+00:00,0.58,24047000.0,2025-05-15 00:00:00+00:00
2025-06-30 00:00:00+00:00,0.72,28444000.0,2025-08-14 00:00:00+00:00
