ticker,entry_day,exit_day,entry_px,exit_px,qty,ret,pnl,bars_held,exit_reason,is_stop
XOM,2025-12-09,2026-01-07,116.97014987826019,118.13906385752647,51.0,0.009993267346266155,59.61461294258021,20,stop,True
AAPL,2025-12-23,2026-01-07,271.00250259327,260.3516221302385,22.0,-0.03930177899137954,-234.31937018669203,10,stop,True
AMZN,2025-12-12,2026-01-20,230.00791960648567,229.5536125017397,26.0,-0.0019751802699803367,-11.811984723395085,25,stop,True
AAPL,2026-01-12,2026-01-20,259.31550192271686,246.00611150947174,23.0,-0.051325085907172996,-306.1159795046379,6,stop,True
NVDA,2025-12-09,2026-02-05,185.67133457899334,171.776875933353,32.0,-0.0748336229561003,-444.62267666049047,40,time_stop,False
AMZN,2026-01-22,2026-02-05,234.190435493538,224.55014531158452,25.0,-0.041164320659113685,-241.00725454883687,11,stop,True
JPM,2026-01-14,2026-02-12,308.3849514485278,301.8613707355994,19.0,-0.021154017672672443,-123.94803354563919,21,stop,True
AAPL,2026-01-27,2026-02-12,259.32551769428846,262.5271378115133,23.0,0.01234595093337143,73.63726269617086,13,stop,True
XOM,2026-04-10,2026-06-05,154.1324254817504,149.83003818970798,38.0,-0.027913576773965998,-163.49071709761216,40,time_stop,False
AAPL,2026-04-10,2026-06-05,260.13600115997355,307.15558977826686,22.0,0.18075002463568302,1034.430949602453,40,time_stop,False
XOM,2026-06-08,2026-06-15,151.25070792239472,139.5164138501778,39.0,-0.077581746448669,-457.6374688164601,6,stop,True
AMZN,2026-06-03,2026-06-22,254.85281938921662,232.6584538140315,23.0,-0.0870869925173926,-510.4704082292577,13,stop,True
GOOGL,2026-06-03,2026-06-23,362.2472211180516,340.1448943538056,16.0,-0.06101448258465203,-353.63722822793534,14,stop,True
GOOGL,2026-07-10,2026-07-23,357.7445210641121,320.61619302576236,16.0,-0.10378447705617255,-594.0532486135962,10,stop,True
AMZN,2026-07-13,2026-07-27,244.82680312012184,230.6782795608934,24.0,-0.057789928957601155,-339.5645654214825,11,stop,True
NVDA,2026-06-08,2026-08-04,210.30610168415095,211.81283741869646,28.0,0.0071644889162960634,42.18860056727442,40,time_stop,False
XOM,2026-06-16,2026-08-12,140.27412469078928,159.65414060129177,42.0,0.13815816675543324,813.9606682411047,40,time_stop,False
