ticker,entry_day,exit_day,entry_px,exit_px,qty,ret,pnl,bars_held,exit_reason,is_stop
AAPL,2025-12-22,2026-01-06,273.0237041682199,262.4241222532334,21.0,-0.038822936445312206,-222.59122021471683,10,stop,True
JPM,2025-12-22,2026-01-13,317.7005363440891,316.96335333008994,18.0,-0.002320370693994378,-13.26929425198432,15,stop,True
META,2025-12-23,2026-01-14,660.4460246479134,613.8796064599252,9.0,-0.07050753044173896,-419.0977636918941,15,stop,True
AMZN,2026-01-07,2026-01-20,239.75377030877573,232.765884866588,25.0,-0.029146091980902344,-174.69713605469295,9,stop,True
NVDA,2026-01-14,2026-02-03,184.43060024897198,178.7066827502159,32.0,-0.03103561714286618,-183.16535996019502,14,stop,True
AMZN,2026-01-23,2026-02-05,235.10098634418708,224.5501441850667,25.0,-0.04487791532985741,-263.7710539780095,10,stop,True
GOOGL,2026-01-26,2026-02-05,328.00668877300643,311.72044425092935,18.0,-0.04965217198161409,-293.1524013973875,9,stop,True
AAPL,2026-02-26,2026-03-06,275.11498506144403,256.3774466860294,21.0,-0.06810802534521998,-393.4883058837078,7,stop,True
XOM,2026-04-09,2026-04-17,156.9541251168289,142.59972090493832,37.0,-0.0914560493469404,-531.112955839951,7,stop,True
JPM,2026-04-09,2026-05-12,307.1342032076506,297.58374569896023,19.0,-0.03109538895032604,-181.45869266511733,24,stop,True
GOOGL,2026-04-10,2026-05-19,320.2120060990086,387.42740149174426,18.0,0.20990904186132497,1209.877117069242,28,time_stop,False
XOM,2026-05-18,2026-05-26,157.41440785966938,151.14007899701704,37.0,-0.03985866953325978,-232.15016791813656,6,stop,True
AAPL,2026-04-20,2026-05-28,270.4921873634575,312.32250052374593,21.0,0.15464518057995313,878.4365763660569,28,time_stop,False
AAPL,2026-06-12,2026-06-25,296.2076196979648,280.05534944102845,20.0,-0.05453023211694008,-323.04540513872666,9,stop,True
JPM,2026-06-05,2026-07-16,314.4786029140182,342.94408166623583,18.0,0.09051642461029497,512.3786175399172,28,time_stop,False
NVDA,2026-07-13,2026-07-28,208.66511819323807,192.57850355264918,28.0,-0.07709297452241914,-450.42520993648895,12,stop,True
XOM,2026-08-06,2026-08-27,154.31254181041203,156.80465191829992,38.0,0.016149757360290895,94.70018409974006,16,stop,True
